41014014	5-0 2-4 5-6 10-10 5-14 5-17 10-18 20-19 12-20 20-22 26-25 15-27 19-28 16-30 25-31 27-33 20-35 21-38 22-39 22-41 
41014015	1-1 2-2 5-6 4-10 1-12 11-21 13-24 15-27 14-29 
41014016	7-0 2-2 7-4 9-9 15-17 7-18 7-22 21-27 
41014017	4-1 5-3 7-6 9-8 9-9 
41014018	6-4 14-10 9-12 18-14 14-15 12-16 15-17 24-18 18-20 22-21 23-22 15-25 19-26 12-29 23-34 27-38 14-39 24-41 26-44 21-45 
41014019	2-4 8-5 9-19 6-20 8-22 6-23 15-25 
41014020	2-2 2-4 11-5 0-6 10-7 9-11 9-12 0-13 6-14 12-15 14-19 18-25 19-26 
41014021	14-0 20-1 32-3 14-4 14-7 9-8 36-12 34-15 12-20 31-24 23-25 2-28 22-30 36-39 27-40 25-42 32-43 
41014022	7-2 17-4 17-8 7-10 17-21 5-26 20-28 16-31 5-32 25-34 24-36 
41014023	1-1 14-3 3-4 4-5 10-9 14-14 18-18 
41014024	3-3 3-5 3-6 1-7 8-9 7-11 16-13 11-14 7-15 17-19 
41014025	1-0 3-1 4-2 4-4 20-5 7-6 7-7 21-8 15-9 19-13 20-14 23-16 15-17 26-20 28-22 
41014026	10-0 5-4 10-13 12-15 14-16 
41014027	1-0 3-2 5-7 5-10 7-11 15-12 13-17 3-22 14-23 14-24 18-26 22-28 21-30 3-34 
41014028	0-0 7-1 6-2 7-6 2-7 11-8 10-11 12-13 
41014029	0-0 2-2 3-3 7-8 2-10 2-17 10-18 11-19 12-21 2-24 
41014030	1-1 3-3 4-4 17-5 6-6 8-7 17-10 3-13 11-14 14-16 8-18 17-23 18-24 2-25 21-26 3-28 8-29 17-30 20-33 
41014031	0-0 9-3 4-7 10-8 14-9 7-11 8-12 14-13 5-14 12-15 18-17 9-18 10-19 12-20 14-23 17-27 18-33 
41014032	3-1 13-3 11-5 4-8 6-12 7-13 10-17 11-19 3-23 15-24 17-25 18-27 
41014033	1-1 12-3 5-4 7-6 9-8 12-12 3-13 1-14 4-22 
41014034	1-1 11-3 3-5 5-8 1-9 5-15 11-16 12-18 3-20 14-21 
41014035	5-1 5-3 3-4 5-6 22-12 13-15 22-19 12-23 5-28 
41014036	1-0 10-3 3-4 4-5 23-6 23-9 5-10 19-12 20-14 10-15 12-17 13-18 19-20 21-21 23-22 17-23 17-24 19-28 23-30 10-35 21-36 
41014037	10-3 1-9 14-16 8-18 11-21 17-22 12-23 17-24 14-27 18-28 21-34 
41014038	4-0 4-2 13-7 9-9 4-13 4-15 18-18 18-20 6-25 15-27 13-29 6-31 
41014039	3-3 1-4 2-7 2-10 2-11 
41014040	2-1 20-3 1-4 20-15 19-17 2-26 17-32 18-33 20-34 8-37 20-39 22-41 
41014041	8-3 4-5 4-6 11-7 1-9 7-11 8-14 11-15 17-20 1-22 26-33 29-35 33-37 28-40 11-42 
41014042	2-3 5-5 8-6 6-10 10-12 8-15 
41014043	15-0 3-5 7-8 3-9 16-10 12-13 12-14 3-16 16-21 18-24 15-25 24-35 28-38 31-43 
41014044	6-0 14-1 18-5 21-10 11-12 6-16 7-17 11-18 12-19 11-20 13-22 6-24 16-25 14-26 16-27 21-28 18-32 21-37 18-40 
41014045	7-0 15-2 7-7 17-9 12-13 13-14 2-16 16-19 4-21 
41014046	3-4 5-6 8-9 
41014047	1-0 4-3 5-5 8-7 9-10 21-12 13-16 17-18 9-20 22-23 21-25 22-27 
41014048	1-1 3-3 17-5 6-6 6-14 17-16 19-19 3-20 6-21 11-25 11-26 10-28 
41014049	0-1 3-2 12-3 7-5 5-6 6-7 9-12 3-14 12-18 14-20 16-23 7-25 17-27 6-29 7-31 21-37 
41014050	2-1 4-5 6-9 
41014051	1-0 2-1 9-2 5-6 13-10 9-13 10-15 8-16 14-18 13-20 18-25 
41014052	0-0 1-1 4-5 0-11 
41014053	4-1 4-3 3-5 4-9 4-11 7-15 9-17 11-18 15-20 18-22 
41014054	1-0 4-3 17-5 6-6 17-7 17-12 15-21 17-23 20-26 24-31 28-36 
41014055	2-1 13-2 16-3 7-4 16-9 13-11 16-13 12-17 13-19 16-20 15-27 15-37 17-39 18-40 18-43 
41014056	1-0 0-1 11-4 6-7 7-8 11-9 11-13 
41014057	1-1 9-2 2-4 9-11 
41014058	0-0 1-2 2-3 18-5 4-6 19-7 18-8 4-10 15-12 8-13 10-15 9-17 25-20 16-24 17-25 19-26 18-27 21-29 22-30 5-31 18-32 22-33 
41014059	7-0 3-1 7-2 7-13 
41014060	16-0 3-1 4-3 16-10 10-12 11-13 26-14 13-15 26-16 16-20 13-22 18-23 21-25 26-26 26-31 
41014061	0-0 13-1 15-7 15-10 1-12 11-14 12-16 1-17 8-18 15-19 15-20 19-21 15-32 19-33 
41014062	1-1 6-3 3-5 6-6 7-8 6-9 8-11 10-12 12-14 17-18 16-19 7-28 24-33 26-35 
41014063	3-1 5-6 8-7 6-11 5-13 8-17 8-18 13-19 12-20 
41014064	0-0 2-2 13-4 0-6 0-10 0-13 7-15 7-16 5-17 3-19 11-21 6-23 14-24 13-25 13-30 16-34 
41014065	3-0 1-2 13-3 4-8 18-9 10-16 24-23 17-27 8-28 17-29 13-30 15-38 24-41 
41014066	2-0 5-2 8-10 16-13 
41014067	8-1 2-4 3-6 11-11 11-13 8-19 10-22 11-23 12-24 11-25 14-29 17-30 
41014068	0-0 11-3 11-5 5-6 11-7 7-8 14-11 5-12 11-13 14-14 1-16 15-18 22-27 
41014069	9-1 4-4 11-5 8-6 5-8 11-10 16-12 9-16 11-17 15-18 5-20 16-22 
41014070	0-0 2-1 14-3 12-4 8-7 25-9 23-13 17-17 1-18 15-20 14-21 23-24 25-25 17-30 7-31 0-34 
41014071	3-0 10-4 20-6 10-7 12-8 12-10 14-11 15-12 3-14 17-15 20-16 20-18 12-22 14-23 10-24 12-31 
41014072	29-0 15-2 19-6 33-8 6-9 6-10 9-13 15-17 22-18 12-19 22-21 22-22 29-24 19-26 22-28 33-29 22-33 23-34 14-35 26-36 15-38 22-39 25-43 9-45 
41015001	6-1 34-2 8-4 13-5 15-7 17-10 34-14 21-15 34-27 25-33 32-40 34-42 28-45 35-49 
41015002	1-1 2-3 14-4 15-5 5-6 7-7 10-10 3-13 13-15 17-16 15-17 5-18 15-20 17-21 17-22 
41015003	2-1 7-4 5-5 5-7 
41015004	1-1 3-3 9-4 2-5 9-6 18-7 6-8 9-12 18-14 9-17 13-19 6-20 18-25 
41015005	0-0 1-1 3-3 7-6 7-9 8-12 
41015006	6-1 6-4 6-5 12-11 10-13 11-14 8-19 10-23 4-24 12-32 6-34 14-37 
41015007	4-1 10-2 10-5 15-8 6-18 15-21 16-22 4-24 15-26 6-27 17-30 18-31 
41015008	7-0 10-2 9-9 10-11 7-12 13-14 16-16 10-17 
41015009	2-3 9-4 9-7 12-9 6-11 12-12 8-13 9-15 14-16 17-19 9-21 6-23 
41015010	1-2 9-3 1-6 0-8 11-10 15-17 1-22 
41015011	0-0 2-2 8-8 8-12 10-17 12-19 10-23 14-27 
41015012	1-1 2-5 4-6 14-8 4-10 8-11 9-12 14-13 7-14 4-16 13-17 14-18 4-22 17-23 20-26 
41015013	2-3 4-4 6-5 5-6 6-7 
41015014	1-1 6-6 9-7 3-9 5-10 11-12 17-18 9-19 
41015015	1-1 3-3 18-4 18-6 3-9 15-11 10-14 18-16 15-20 3-22 14-28 17-31 14-34 19-40 20-43 15-44 
41015016	4-4 16-6 12-12 17-16 
41015017	5-3 6-4 3-7 14-13 11-15 14-16 11-20 
41015018	3-3 5-4 3-5 7-7 10-10 
41015019	18-3 7-4 5-8 4-10 12-16 18-23 18-26 19-33 
41015020	25-2 25-3 25-4 25-7 27-10 11-16 17-17 23-19 19-27 15-33 25-35 27-38 
41015021	3-0 8-1 23-4 5-5 7-8 21-9 21-11 21-16 5-20 23-21 16-23 18-25 20-27 23-33 11-35 23-36 
41015022	4-2 3-3 4-5 13-7 8-12 4-15 4-18 
41015023	3-4 4-6 11-9 6-11 8-13 9-14 11-16 
41015024	14-0 2-4 3-5 7-14 14-15 6-17 11-23 11-24 14-28 16-31 
41015025	5-2 8-7 9-8 
41015026	7-7 7-12 10-20 13-23 
41015027	2-2 4-5 5-6 9-7 4-14 12-15 10-23 14-25 7-27 
41015029	6-6 13-9 6-12 7-15 13-19 13-21 14-22 18-25 23-30 24-31 
41015030	3-10 
41015031	3-1 5-2 7-4 1-8 10-10 10-14 10-19 17-20 14-26 17-28 14-33 
41015032	13-0 20-1 13-12 4-13 6-15 24-16 15-18 22-21 14-28 16-30 14-32 18-34 20-36 22-40 27-47 25-49 27-55 
41015033	4-2 9-3 13-6 17-13 
41015034	4-3 5-4 6-6 23-8 12-9 11-10 12-11 14-12 23-15 23-16 23-18 20-19 19-21 18-22 17-24 23-27 25-29 
41015035	1-0 10-1 6-8 7-9 7-13 9-15 12-18 
41015036	5-1 13-2 2-4 20-6 13-10 6-11 9-13 31-15 9-16 33-21 5-25 18-29 19-31 21-33 31-35 20-36 31-38 25-40 26-41 29-44 28-45 33-49 
41015037	1-1 5-3 8-7 
41015038	12-1 12-2 2-3 8-7 5-10 12-11 12-17 9-26 
41015039	3-1 13-5 5-7 7-10 17-12 8-14 17-20 18-22 10-25 21-26 13-27 24-29 26-31 
41015040	3-1 2-2 7-12 7-13 7-17 15-18 13-21 7-23 7-24 12-25 17-26 19-30 26-37 
41015041	0-0 11-1 24-3 3-5 4-7 10-9 18-10 1-13 23-16 16-18 15-21 3-23 24-26 10-28 25-30 22-31 
41015042	2-1 13-6 4-8 13-9 13-16 13-26 12-29 15-37 18-38 13-44 9-52 18-53 
41015043	
41015044	0-0 3-6 15-7 10-9 19-13 14-16 3-18 16-21 6-22 17-23 
41015045	15-4 6-6 15-7 11-8 15-10 16-11 15-12 8-13 
41015046	31-0 1-1 31-3 33-5 14-8 31-10 18-15 11-20 8-23 4-26 31-28 20-39 40-40 22-41 40-42 18-43 33-44 34-47 33-49 1-54 20-57 34-58 
41015047	0-0 1-2 3-4 5-5 10-12 8-16 
41016001	2-0 2-1 8-5 6-7 5-9 10-10 12-12 14-14 18-22 21-31 24-35 
41016002	2-1 17-2 5-4 6-6 9-8 17-11 19-13 
41016003	4-7 4-8 8-10 14-13 4-16 12-17 20-23 
41016004	3-10 4-14 7-15 5-17 10-29 12-30 7-31 12-35 7-36 7-40 
41016005	4-3 3-6 5-10 16-11 7-12 6-13 15-17 12-20 16-21 17-25 15-34 8-35 
41016006	1-1 3-3 9-5 9-6 22-8 6-9 9-12 21-13 9-14 11-19 13-21 20-22 3-25 16-26 17-30 20-34 22-36 23-39 24-40 28-41 30-47 
41016007	0-0 12-1 16-3 13-5 13-6 24-7 16-8 4-11 3-13 6-16 19-18 22-19 13-21 24-24 14-26 24-27 17-28 18-30 22-31 14-33 12-34 22-36 24-39 
41016008	20-0 20-4 8-10 5-13 22-29 20-30 18-32 20-35 25-40 
41016009	4-4 15-5 14-7 7-8 8-9 11-11 20-13 16-18 17-20 12-21 15-22 15-27 24-29 24-30 
41016010	9-1 1-3 5-6 8-10 9-11 11-12 5-14 14-22 
41016011	4-4 5-6 5-13 3-17 18-18 16-19 0-20 16-23 17-24 
41016012	9-2 8-11 8-19 9-22 
41016013	2-3 9-5 11-6 8-11 11-14 12-15 
41016014	5-2 3-10 32-12 34-17 15-19 27-24 27-36 3-38 31-43 14-44 
41016015	1-1 14-3 3-5 14-8 3-10 7-12 9-15 13-18 7-20 14-21 
41016016	3-0 12-2 4-6 13-8 3-12 8-13 3-14 11-16 12-17 3-18 5-19 
41016017	3-1 2-5 6-10 7-12 10-14 9-16 17-18 12-26 20-30 19-32 
41016018	1-1 7-6 9-8 17-14 15-17 21-19 17-21 30-27 24-30 27-33 27-36 30-37 
41016019	3-0 4-1 6-2 9-5 24-10 6-13 9-15 15-17 6-19 17-21 22-23 21-24 24-26 
41016020	2-4 9-9 9-14 11-17 19-24 
