HEB 12:1,τρέχωμεν,n58012001019,ἀποθέμενοι,"['n58012001011', 'n58012001010', 'n58012001012', 'n58012001013', 'n58012001014', 'n58012001015', 'n58012001016']"
HEB 12:1,τρέχωμεν,n58012001019,ἔχοντες/περικείμενον,"['n58012001005', 'n58012001004', 'n58012001006', 'n58012001007', 'n58012001008', 'n58012001009']"
HEB 12:2,ὑπέμεινεν,n58012002016,προκειμένης,"['n58012002011', 'n58012002012', 'n58012002013', 'n58012002014', 'n58012002015']"
HEB 12:15,ἐνοχλῇ,n58012015016,φύουσα,"['n58012015014', 'n58012015015']"
HEB 12:17,ἀπεδοκιμάσθη,n58012017010,θέλων,"['n58012017005', 'n58012017006', 'n58012017007', 'n58012017008', 'n58012017009']"
HEB 12:28,ἔχωμεν,n58012028005,παραλαμβάνοντες,"['n58012028002', 'n58012028003', 'n58012028004']"
HEB 13:6,λέγειν,n58013006004,θαρροῦντας,['n58013006002']
HEB 13:7,μιμεῖσθε,n58013007018,ἀναθεωροῦντες,"['n58013007012', 'n58013007014', 'n58013007015', 'n58013007016', 'n58013007017', 'n58013007013']"
HEB 7:12,μετατιθεμένης,n58007012001,μετατιθεμένης,"['n58007012001', 'n58007012003', 'n58007012004']"
HEB 9:6,κατεσκευασμένων,n58009006004,κατεσκευασμένων,"['n58009006001', 'n58009006003', 'n58009006004']"
